https://zoom.us/j/97168045881,7:45,8:20
https://zoom.us/j/91006439313,8:35,9:15
https://zoom.us/j/96008175190,9:25,10:05
https://zoom.us/j/96256473057,10:15,10:55
https://zoom.us/j/95205339228,13:05,13:45
https://zoom.us/j/96165748129,14:45,15:25
